date,accX,accY,accZ,gyrX,gyrY,gyrZ,p2p,posture,postureLbl
"2017-11-02 13:57:02 +0000",11296,-2968,11492,-35,-19,182,0,0,SitNok
"2017-11-02 13:57:02 +0000",11764,-3184,11332,1,-25,244,0,0,SitNok
"2017-11-02 13:57:02 +0000",11720,-2436,11632,-20,-18,200,0,0,SitNok
"2017-11-02 13:57:02 +0000",11860,-2436,11188,-48,-16,172,0,0,SitNok
"2017-11-02 13:57:02 +0000",12500,-2052,11644,67,26,195,0,0,SitNok
"2017-11-02 13:57:02 +0000",11920,-2064,11308,78,31,231,0,0,SitNok
"2017-11-02 13:57:02 +0000",11960,-2028,11676,31,45,25,0,0,SitNok
"2017-11-02 13:57:02 +0000",11476,-2088,11460,49,15,38,0,0,SitNok
"2017-11-02 13:57:02 +0000",11828,-2372,11628,51,21,74,0,0,SitNok
"2017-11-02 13:57:02 +0000",11468,-2368,11680,16,19,62,0,0,SitNok
"2017-11-02 13:57:02 +0000",11792,-2620,11496,26,7,57,0,0,SitNok
"2017-11-02 13:57:02 +0000",11936,-2336,11680,25,17,57,0,0,SitNok
"2017-11-02 13:57:03 +0000",11656,-2512,11376,8,-12,26,0,0,SitNok
"2017-11-02 13:57:03 +0000",11880,-2628,11600,27,20,33,0,0,SitNok
"2017-11-02 13:57:03 +0000",11492,-2348,11392,14,12,1,0,0,SitNok
"2017-11-02 13:57:03 +0000",11908,-2652,11512,31,13,13,0,0,SitNok
"2017-11-02 13:57:03 +0000",11740,-2480,11484,34,31,30,0,0,SitNok
"2017-11-02 13:57:03 +0000",11752,-2424,11552,30,20,9,0,0,SitNok
"2017-11-02 13:57:03 +0000",11844,-2472,11656,18,28,10,0,0,SitNok
"2017-11-02 13:57:03 +0000",11696,-2508,11512,22,19,20,0,0,SitNok
"2017-11-02 13:57:04 +0000",11780,-2488,11524,16,17,19,0,0,SitNok
"2017-11-02 13:57:04 +0000",11792,-2432,11472,23,21,21,0,0,SitNok
"2017-11-02 13:57:04 +0000",11716,-2476,11596,23,21,11,0,0,SitNok
"2017-11-02 13:57:04 +0000",11724,-2460,11548,14,22,12,0,0,SitNok
"2017-11-02 13:57:04 +0000",11656,-2360,11596,4,21,3,0,0,SitNok
"2017-11-02 13:57:04 +0000",11900,-2660,11480,15,20,21,0,0,SitNok
