date,accX,accY,accZ,gyrX,gyrY,gyrZ,posture,postureLbl
"2017-10-15 16:10:15 +0000",16232,-1808,-3260,204,47,212,0,6
"2017-10-15 16:10:15 +0000",15976,-1752,-3760,528,64,68,0,6
"2017-10-15 16:10:16 +0000",15084,-1368,-3148,609,112,239,0,6
"2017-10-15 16:10:16 +0000",18820,1364,-1900,748,-101,78,0,6
"2017-10-15 16:10:16 +0000",15204,-1156,-928,909,38,226,0,6
"2017-10-15 16:10:16 +0000",16044,2420,-1268,1010,-49,149,0,6
"2017-10-15 16:10:16 +0000",16824,2360,-3152,870,-147,134,0,6
"2017-10-15 16:10:16 +0000",15804,2500,-2992,778,62,131,0,6
"2017-10-15 16:10:16 +0000",16160,2656,-3416,583,114,56,0,6
"2017-10-15 16:10:16 +0000",15892,2728,-3272,190,131,248,0,6
"2017-10-15 16:10:16 +0000",15832,3232,-2928,-191,42,89,0,6
"2017-10-15 16:10:16 +0000",19584,-268,-2712,-491,126,47,0,6
"2017-10-15 16:10:17 +0000",14208,-1000,-144,-528,197,122,0,6
"2017-10-15 16:10:17 +0000",16916,-3984,-748,-429,137,246,0,6
"2017-10-15 16:10:17 +0000",16132,-3568,-1140,179,127,9,0,6
"2017-10-15 16:10:17 +0000",15492,-1984,-1332,337,38,249,0,6
"2017-10-15 16:10:17 +0000",16288,-1340,-2012,207,119,200,0,6
"2017-10-15 16:10:17 +0000",15856,-1624,-2440,231,77,87,0,6
"2017-10-15 16:10:17 +0000",15124,-1636,-2492,331,25,236,0,6
"2017-10-15 16:10:17 +0000",18268,-388,-2100,769,-69,246,0,6
"2017-10-15 16:10:17 +0000",16068,-1056,-680,845,13,207,0,6
"2017-10-15 16:10:18 +0000",15388,2884,428,984,-70,235,0,6
"2017-10-15 16:10:18 +0000",17396,3704,-1904,545,-186,175,0,6
"2017-10-15 16:10:18 +0000",15480,5036,-1800,115,-57,186,0,6
"2017-10-15 16:10:18 +0000",16480,4080,-2864,-276,40,73,0,6
"2017-10-15 16:10:18 +0000",16088,4216,-2572,-820,114,7,0,6
"2017-10-15 16:10:18 +0000",14320,4464,-2664,-1402,26,162,0,6
"2017-10-15 16:10:18 +0000",17176,-1512,-3144,-1651,-80,209,0,6
"2017-10-15 16:10:18 +0000",18380,44,-1260,-1696,104,90,0,6
"2017-10-15 16:10:18 +0000",15532,-1636,-1908,-2035,365,240,0,6
"2017-10-15 16:10:18 +0000",15824,-5236,-3024,-1259,73,127,0,6
"2017-10-15 16:10:19 +0000",15640,-3088,-2428,-1015,111,59,0,6
"2017-10-15 16:10:19 +0000",15636,-4116,-2716,-865,29,197,0,6
"2017-10-15 16:10:19 +0000",14648,-4304,-1928,-459,-7,139,0,6
"2017-10-15 16:10:19 +0000",18120,432,-820,-338,-235,180,0,6
"2017-10-15 16:10:19 +0000",16272,1268,-528,-465,-233,103,0,6
"2017-10-15 16:10:19 +0000",17980,2428,-1884,-586,-183,169,0,6
"2017-10-15 16:10:19 +0000",15556,2744,-1524,-506,-1,65,0,6
"2017-10-15 16:10:19 +0000",16856,2240,-2624,-658,69,35,0,6
"2017-10-15 16:10:19 +0000",16236,2836,-2268,-648,185,138,0,6
"2017-10-15 16:10:20 +0000",15912,3120,-2356,-944,113,238,0,6
"2017-10-15 16:10:20 +0000",14896,3048,-2760,-1410,-67,174,0,6
"2017-10-15 16:10:20 +0000",16852,-1420,-2004,-1533,-112,244,0,6
"2017-10-15 16:10:20 +0000",17148,372,-616,-1636,221,240,0,6
"2017-10-15 16:10:20 +0000",15752,-2056,-2580,-1813,167,78,0,6
"2017-10-15 16:10:20 +0000",16216,-3364,-3524,-1543,-45,178,0,6
"2017-10-15 16:10:20 +0000",16524,-4236,-3584,-1357,45,115,0,6
"2017-10-15 16:10:20 +0000",16296,-3352,-3300,-848,206,11,0,6
"2017-10-15 16:10:20 +0000",15716,-3408,-2952,-572,204,129,0,6
"2017-10-15 16:10:20 +0000",14876,-3924,-3336,-241,64,70,0,6
"2017-10-15 16:10:21 +0000",15392,-1560,-680,20,-49,64,0,6
"2017-10-15 16:10:21 +0000",15856,644,-1012,-162,-103,150,0,6
"2017-10-15 16:10:21 +0000",16688,1140,-1556,-81,-160,254,0,6
"2017-10-15 16:10:21 +0000",16012,2076,-2284,-24,-104,88,0,6
"2017-10-15 16:10:21 +0000",16936,1740,-2624,-78,51,130,0,6
"2017-10-15 16:10:21 +0000",16220,2192,-2772,-162,213,28,0,6
"2017-10-15 16:10:21 +0000",15820,2352,-2660,-498,143,231,0,6
"2017-10-15 16:10:21 +0000",15172,1468,-2420,-631,39,56,0,6
"2017-10-15 16:10:21 +0000",21940,-1280,-3108,-829,-332,171,0,6
"2017-10-15 16:10:21 +0000",16368,4,-1928,-418,-143,40,0,6
"2017-10-15 16:10:22 +0000",15388,-2784,-756,-473,-100,130,0,6
"2017-10-15 16:10:22 +0000",17260,-3300,-2680,-7,4,83,0,6
"2017-10-15 16:10:22 +0000",15508,-3036,-3076,183,-59,8,0,6
"2017-10-15 16:10:22 +0000",16172,-2688,-3084,361,63,249,0,6
"2017-10-15 16:10:22 +0000",16132,-2292,-3368,521,177,146,0,6
"2017-10-15 16:10:22 +0000",15244,-2536,-3532,619,135,43,0,6
"2017-10-15 16:10:22 +0000",14244,-3024,-3804,790,-91,241,0,6
"2017-10-15 16:10:22 +0000",19512,1088,-1884,889,-257,140,0,6
"2017-10-15 16:10:22 +0000",16640,-1092,-1208,807,-23,212,0,6
"2017-10-15 16:10:23 +0000",16444,2064,-1128,702,43,119,0,6
"2017-10-15 16:10:23 +0000",16328,2552,-2336,347,-13,110,0,6
"2017-10-15 16:10:23 +0000",16152,2396,-2052,94,62,214,0,6
"2017-10-15 16:10:23 +0000",16404,872,-2036,-121,152,132,0,6
"2017-10-15 16:10:23 +0000",15740,1424,-1836,-241,132,207,0,6
"2017-10-15 16:10:23 +0000",16532,788,-2592,-478,22,6,0,6
"2017-10-15 16:10:23 +0000",15128,820,-2660,-578,83,222,0,6
"2017-10-15 16:10:23 +0000",24544,-244,-2916,-574,-149,190,0,6
"2017-10-15 16:10:23 +0000",16448,-120,-1980,-442,104,28,0,6
"2017-10-15 16:10:23 +0000",15608,-2324,-1116,-392,-2,114,0,6
"2017-10-15 16:10:24 +0000",16280,-3868,-1348,-203,-8,27,0,6
"2017-10-15 16:10:24 +0000",17476,-3644,-3224,327,-124,184,0,6
"2017-10-15 16:10:24 +0000",15120,-3688,-2360,564,-54,150,0,6
"2017-10-15 16:10:24 +0000",16492,-3356,-2944,865,107,172,0,6
"2017-10-15 16:10:24 +0000",15352,-2608,-3216,1099,175,43,0,6
"2017-10-15 16:10:24 +0000",15228,-3132,-2900,1161,-24,238,0,6
"2017-10-15 16:10:24 +0000",16952,-464,-2196,1523,-82,56,0,6
"2017-10-15 16:10:24 +0000",17624,-868,-956,1885,98,187,0,6
"2017-10-15 16:10:24 +0000",15120,3832,-1672,1855,46,57,0,6
"2017-10-15 16:10:25 +0000",14232,4016,-2076,1676,-186,197,0,6
"2017-10-15 16:10:25 +0000",18828,5152,-3324,1393,-257,153,0,6
"2017-10-15 16:10:25 +0000",16096,4608,-2548,842,134,166,0,6
"2017-10-15 16:10:25 +0000",15736,4060,-2092,517,250,118,0,6
"2017-10-15 16:10:25 +0000",15560,3800,-2548,198,5,145,0,6
"2017-10-15 16:10:25 +0000",17760,640,-2176,155,-79,117,0,6
"2017-10-15 16:13:49 +0000",15596,592,-5720,25,27,2,0,5
"2017-10-15 16:13:49 +0000",15580,736,-5596,14,30,5,0,5
"2017-10-15 16:13:49 +0000",15716,860,-5512,29,44,15,0,5
"2017-10-15 16:13:49 +0000",15584,496,-5280,35,16,11,0,5
"2017-10-15 16:13:49 +0000",15636,672,-5340,32,3,12,0,5
"2017-10-15 16:13:49 +0000",15676,656,-5600,38,17,13,0,5
"2017-10-15 16:13:49 +0000",15588,612,-5540,26,11,9,0,5
"2017-10-15 16:13:49 +0000",15568,544,-5516,13,6,6,0,5
"2017-10-15 16:13:49 +0000",15476,608,-5652,14,-30,0,0,5
"2017-10-15 16:13:50 +0000",15764,656,-5768,55,12,225,0,5
"2017-10-15 16:13:50 +0000",15416,592,-6228,12,85,252,0,5
"2017-10-15 16:13:50 +0000",15396,460,-5372,11,-24,246,0,5
"2017-10-15 16:13:50 +0000",15752,572,-5792,16,1,4,0,5
"2017-10-15 16:13:50 +0000",15572,540,-5868,41,27,255,0,5
"2017-10-15 16:13:50 +0000",15676,728,-5468,22,21,5,0,5
"2017-10-15 16:13:50 +0000",15576,648,-5572,4,22,8,0,5
"2017-10-15 16:13:50 +0000",15676,572,-5632,17,5,8,0,5
"2017-10-15 16:13:50 +0000",15680,516,-5524,26,12,4,0,5
"2017-10-15 16:13:51 +0000",15616,612,-5124,19,12,4,0,5
"2017-10-15 16:13:51 +0000",15580,604,-5516,3,1,10,0,5
"2017-10-15 16:14:09 +0000",16048,12,-3380,19,9,2,0,1
"2017-10-15 16:14:09 +0000",16280,-24,-3424,12,-3,1,0,1
"2017-10-15 16:14:09 +0000",16180,-36,-3580,27,20,1,0,1
"2017-10-15 16:14:09 +0000",16224,-92,-3500,21,19,255,0,1
"2017-10-15 16:14:09 +0000",16156,-36,-3468,18,21,1,0,1
"2017-10-15 16:14:09 +0000",16232,-68,-3508,14,11,0,0,1
"2017-10-15 16:14:09 +0000",16236,-84,-3416,22,2,2,0,1
"2017-10-15 16:14:09 +0000",16128,-88,-3628,27,15,5,0,1
"2017-10-15 16:14:10 +0000",16256,-44,-3496,18,8,6,0,1
"2017-10-15 16:14:10 +0000",16248,-28,-3476,15,21,9,0,1
"2017-10-15 16:14:10 +0000",16144,-120,-3412,23,14,5,0,1
"2017-10-15 16:14:10 +0000",16216,-100,-3436,23,16,6,0,1
"2017-10-15 16:14:10 +0000",16192,-136,-3696,24,11,3,0,1
"2017-10-15 16:14:10 +0000",16212,-180,-3520,18,4,3,0,1
"2017-10-15 16:14:10 +0000",16192,-128,-3500,19,10,5,0,1
"2017-10-15 16:14:10 +0000",16276,-168,-3600,20,4,1,0,1
"2017-10-15 16:14:10 +0000",16160,-80,-3564,21,6,1,0,1
"2017-10-15 16:14:10 +0000",16260,-132,-3456,22,17,4,0,1
"2017-10-15 16:14:11 +0000",16196,-124,-3484,20,9,0,0,1
"2017-10-15 16:14:11 +0000",16244,-160,-3452,11,-15,0,0,1
"2017-10-15 16:14:11 +0000",16332,-140,-3900,15,0,3,0,1
"2017-10-15 16:14:11 +0000",16136,-128,-3708,21,33,7,0,1
"2017-10-15 16:14:11 +0000",16192,-168,-3508,18,38,3,0,1
"2017-10-15 16:14:11 +0000",16236,-160,-3540,17,32,2,0,1
"2017-10-15 16:14:11 +0000",16200,-104,-3512,18,21,255,0,1
"2017-10-15 16:14:11 +0000",16188,-96,-3592,24,35,2,0,1
"2017-10-15 16:14:11 +0000",16052,-156,-3228,28,12,10,0,1
"2017-10-15 16:14:11 +0000",16256,-272,-3436,17,7,252,0,1
"2017-10-15 16:14:12 +0000",16192,-128,-3544,34,25,255,0,1
"2017-10-15 16:14:12 +0000",16276,-80,-3352,24,6,4,0,1
"2017-10-15 16:14:12 +0000",16276,-144,-3516,1,13,254,0,1
"2017-10-15 16:14:12 +0000",16132,-204,-3552,26,8,2,0,1
"2017-10-15 16:14:12 +0000",16172,-48,-3504,26,14,3,0,1
"2017-10-15 16:14:12 +0000",16136,-192,-3408,13,10,1,0,1
"2017-10-15 16:14:12 +0000",16144,-156,-3380,19,4,3,0,1
"2017-10-15 16:14:12 +0000",16184,-100,-3500,22,6,0,0,1
"2017-10-15 16:14:12 +0000",16188,-56,-3456,25,12,5,0,1
"2017-10-15 16:14:13 +0000",16212,-148,-3548,19,14,4,0,1
"2017-10-15 16:14:13 +0000",16244,-144,-3680,22,19,5,0,1
"2017-10-15 16:14:13 +0000",16240,-148,-3552,24,10,1,0,1
"2017-10-15 16:14:13 +0000",16168,-92,-3388,37,8,6,0,1
"2017-10-15 16:14:13 +0000",16292,-196,-3564,48,14,21,0,1
"2017-10-15 16:14:13 +0000",16280,-272,-3884,69,58,66,0,1
"2017-10-15 16:14:13 +0000",16092,-292,-3424,77,72,77,0,1
"2017-10-15 16:14:13 +0000",16248,-612,-3196,107,66,32,0,1
"2017-10-15 16:14:13 +0000",16356,-824,-3208,162,53,254,0,1
"2017-10-15 16:14:13 +0000",16516,-276,-3324,167,61,45,0,1
"2017-10-15 16:14:14 +0000",16136,-696,-3084,144,93,26,0,1
"2017-10-15 16:14:14 +0000",16444,-852,-2812,62,184,92,0,1
"2017-10-15 16:14:14 +0000",16452,-1940,-2672,224,211,64,0,1
"2017-10-15 16:14:14 +0000",16124,-1688,-2172,411,246,72,0,1
"2017-10-15 16:14:14 +0000",16504,-1468,-1568,585,182,49,0,1
"2017-10-15 16:14:14 +0000",16248,-1204,-848,563,126,5,0,1
"2017-10-15 16:14:14 +0000",16340,-1000,-472,394,121,8,0,1
"2017-10-15 16:14:14 +0000",16072,-1320,-356,240,193,24,0,1
"2017-10-15 16:14:14 +0000",16204,-1588,-320,89,101,231,0,1
"2017-10-15 16:14:15 +0000",16296,-1768,84,107,81,231,0,1
"2017-10-15 16:14:15 +0000",16568,-1448,288,97,91,249,0,1
"2017-10-15 16:14:15 +0000",16460,-1304,324,72,65,249,0,1
"2017-10-15 16:14:15 +0000",16472,-1564,420,-15,78,246,0,1
"2017-10-15 16:14:15 +0000",16516,-1624,512,-31,91,220,0,1
"2017-10-15 16:14:15 +0000",16524,-1812,372,-124,140,153,0,1
"2017-10-15 16:14:15 +0000",16472,-756,24,-179,253,183,0,1
"2017-10-15 16:14:15 +0000",17080,-220,220,-151,425,22,0,1
"2017-10-15 16:14:15 +0000",17324,-356,1304,-664,711,159,0,1
"2017-10-15 16:14:15 +0000",16368,-1864,2412,-556,913,176,0,1
"2017-10-15 16:14:16 +0000",17624,-1220,5708,-485,851,154,0,1
"2017-10-15 16:14:16 +0000",17364,-3044,7232,21,528,107,0,1
"2017-10-15 16:14:16 +0000",14728,-612,7492,212,193,219,0,1
"2017-10-15 16:14:16 +0000",14968,-1404,6156,329,262,111,0,1
"2017-10-15 16:14:16 +0000",13748,-516,7100,497,391,173,0,1
"2017-10-15 16:14:16 +0000",12848,440,7956,434,92,154,0,1
"2017-10-15 16:14:16 +0000",13028,216,8164,146,-205,125,0,1
"2017-10-15 16:14:16 +0000",13340,-528,8600,-150,-34,80,0,1
"2017-10-15 16:14:16 +0000",13528,-2484,7488,-211,-36,76,0,1
"2017-10-15 16:14:17 +0000",14956,-2188,6568,144,-145,243,0,1
"2017-10-15 16:14:17 +0000",14120,-1012,6260,329,-104,59,0,1
"2017-10-15 16:14:17 +0000",14540,-568,6948,50,-346,109,0,1
"2017-10-15 16:14:17 +0000",14840,-1780,5956,-162,-608,58,0,1
"2017-10-15 16:14:17 +0000",15540,-708,6096,-16,-548,202,0,1
"2017-10-15 16:14:17 +0000",14524,-1944,6564,-17,-150,133,0,1
"2017-10-15 16:14:17 +0000",14184,-1552,5016,-27,-198,80,0,1
"2017-10-15 16:14:17 +0000",15956,-2092,3980,125,-138,1,0,1
"2017-10-15 16:14:17 +0000",15584,-2392,4944,214,6,167,0,1
"2017-10-15 16:14:17 +0000",14472,-1156,4776,41,-25,137,0,1
"2017-10-15 16:14:18 +0000",16544,-1292,3772,-89,-484,91,0,1
"2017-10-15 16:14:18 +0000",16364,-920,528,-50,-744,15,0,1
"2017-10-15 16:14:18 +0000",17528,696,-1056,28,-679,5,0,1
"2017-10-15 16:14:18 +0000",16616,-200,-1708,-39,-340,201,0,1
"2017-10-15 16:14:18 +0000",17772,-696,-2764,-115,-102,35,0,1
"2017-10-15 16:14:18 +0000",17296,-1128,-2496,-219,-72,93,0,1
"2017-10-15 16:14:18 +0000",16444,-1372,-1472,134,66,50,0,1
"2017-10-15 16:14:18 +0000",16808,-908,-1252,212,83,38,0,1
"2017-10-15 16:14:18 +0000",16724,-772,-792,224,91,29,0,1
"2017-10-15 16:14:19 +0000",16448,-376,-1224,-150,163,155,0,1
"2017-10-15 16:14:19 +0000",16432,-1924,-1144,-146,276,115,0,1
"2017-10-15 16:14:19 +0000",16376,-2576,-260,-285,306,66,0,1
"2017-10-15 16:14:19 +0000",16020,-2196,1480,-227,192,48,0,1
"2017-10-15 16:14:19 +0000",17316,-2984,928,-274,-34,123,0,1
"2017-10-15 16:14:19 +0000",14552,-2820,708,134,226,85,0,1
"2017-10-15 16:14:19 +0000",17368,-1424,676,319,196,191,0,1
"2017-10-15 16:14:19 +0000",15888,-1204,1728,96,105,181,0,1
"2017-10-15 16:14:19 +0000",16352,-2304,1696,-183,81,245,0,1
"2017-10-15 16:14:19 +0000",16532,-2012,1776,-87,71,7,0,1
"2017-10-15 16:14:20 +0000",15576,-1144,1356,-60,17,112,0,1
"2017-10-15 16:14:20 +0000",17088,-1648,1396,168,-41,213,0,1
"2017-10-15 16:14:20 +0000",16356,-1360,1420,95,-34,212,0,1
"2017-10-15 16:14:20 +0000",16304,-2168,1364,11,-47,26,0,1
"2017-10-15 16:14:20 +0000",16448,-2708,852,51,31,86,0,1
"2017-10-15 16:14:20 +0000",16128,-2304,1348,62,-7,43,0,1
"2017-10-15 16:14:20 +0000",16424,-2124,1508,12,-9,252,0,1
"2017-10-15 16:14:20 +0000",16184,-2100,1096,-23,20,195,0,1
"2017-10-15 16:14:20 +0000",16540,-2596,956,-49,26,98,0,1
"2017-10-15 16:14:20 +0000",16500,-1736,1280,252,47,150,0,1
"2017-10-15 16:14:21 +0000",16220,-168,1896,265,68,242,0,1
"2017-10-15 16:14:21 +0000",16232,-700,1492,-4,-13,255,0,1
"2017-10-15 16:14:21 +0000",16636,-1764,972,-118,2,17,0,1
"2017-10-15 16:14:21 +0000",16380,-1988,940,19,48,39,0,1
"2017-10-15 16:14:21 +0000",16264,-1460,1576,88,65,250,0,1
"2017-10-15 16:14:21 +0000",16452,-1408,1696,-4,30,251,0,1
"2017-10-15 16:14:21 +0000",16308,-1604,1828,1,14,14,0,1
"2017-10-15 16:14:21 +0000",16340,-1596,1484,31,9,11,0,1
"2017-10-15 16:14:21 +0000",16508,-1384,1456,25,13,6,0,1
"2017-10-15 16:14:22 +0000",16456,-1652,1568,5,16,33,0,1
"2017-10-15 16:14:22 +0000",16216,-1668,1544,8,18,23,0,1
"2017-10-15 16:14:22 +0000",16448,-1748,1532,7,8,5,0,1
"2017-10-15 16:14:22 +0000",16356,-1792,1528,9,8,17,0,1
"2017-10-15 16:14:22 +0000",16184,-1732,1508,16,1,5,0,1
"2017-10-15 16:14:22 +0000",16372,-1684,1408,5,4,255,0,1
"2017-10-15 16:14:22 +0000",16484,-1684,1384,8,-5,240,0,1
"2017-10-15 16:14:22 +0000",16288,-1616,1520,13,25,14,0,1
"2017-10-15 16:14:22 +0000",16492,-1676,1456,26,2,251,0,1
"2017-10-15 16:14:23 +0000",16360,-1708,1500,12,-4,7,0,1
"2017-10-15 16:14:23 +0000",16248,-1488,1656,37,-3,37,0,1
"2017-10-15 16:14:23 +0000",16288,-1528,1356,-49,-25,36,0,1
"2017-10-15 16:14:23 +0000",16456,-2148,1052,-64,-21,33,0,1
"2017-10-15 16:14:23 +0000",16308,-2180,1008,16,-16,26,0,1
"2017-10-15 16:14:23 +0000",16420,-1972,1228,40,10,16,0,1
"2017-10-15 16:14:23 +0000",16324,-2108,1296,-11,7,18,0,1
"2017-10-15 16:14:23 +0000",16272,-2128,1020,3,4,17,0,1
"2017-10-15 16:14:23 +0000",16524,-1988,1172,26,1,30,0,1
"2017-10-15 16:14:23 +0000",16160,-1992,1468,15,16,14,0,1
"2017-10-15 16:14:24 +0000",16428,-2248,1084,10,13,29,0,1
"2017-10-15 16:14:24 +0000",16252,-2356,1028,23,5,40,0,1
"2017-10-15 16:14:24 +0000",16224,-2532,1164,29,10,16,0,1
"2017-10-15 16:14:24 +0000",16368,-2108,1020,58,-32,252,0,1
"2017-10-15 16:14:24 +0000",16284,-2364,760,-22,2,13,0,1
"2017-10-15 16:14:24 +0000",16440,-2460,884,28,25,4,0,1
"2017-10-15 16:14:24 +0000",16292,-2252,1072,28,28,234,0,1
"2017-10-15 16:14:24 +0000",16260,-2324,1160,9,23,240,0,1
"2017-10-15 16:14:24 +0000",16336,-2352,976,35,28,252,0,1
"2017-10-15 16:14:24 +0000",16372,-2124,1228,37,36,1,0,1
"2017-10-15 16:14:25 +0000",16264,-2048,1276,-5,28,2,0,1
"2017-10-15 16:14:25 +0000",16348,-2444,1116,13,10,4,0,1
"2017-10-15 16:14:25 +0000",16320,-2080,1328,37,12,11,0,1
"2017-10-15 16:14:25 +0000",16436,-2256,1220,4,-1,14,0,1
"2017-10-15 16:14:25 +0000",16272,-2536,1148,4,9,9,0,1
"2017-10-15 16:14:25 +0000",16312,-2396,1240,24,8,3,0,1
"2017-10-15 16:14:25 +0000",16196,-2260,1044,13,8,254,0,1
"2017-10-15 16:14:25 +0000",16380,-2244,1092,6,9,241,0,1
"2017-10-15 16:14:25 +0000",16300,-2060,1184,12,-15,230,0,1
"2017-10-15 16:14:26 +0000",16300,-2212,904,-15,-20,221,0,1
"2017-10-15 16:14:26 +0000",16372,-2268,1044,-25,-46,202,0,1
"2017-10-15 16:14:26 +0000",16152,-2168,1052,-53,-82,198,0,1
"2017-10-15 16:14:26 +0000",16500,-1924,508,-87,-102,153,0,1
"2017-10-15 16:14:26 +0000",16188,-2332,348,3,-135,98,0,1
"2017-10-15 16:14:26 +0000",16392,-1360,216,247,-116,80,0,1
"2017-10-15 16:14:26 +0000",16696,968,-152,161,-119,167,0,1
"2017-10-15 16:14:26 +0000",16456,-756,-828,-145,-62,20,0,1
"2017-10-15 16:14:26 +0000",16892,-204,-872,-40,-152,240,0,1
"2017-10-15 16:14:26 +0000",16636,-716,-1348,39,21,36,0,1
"2017-10-15 16:14:27 +0000",16796,-1472,-928,37,72,105,0,1
"2017-10-15 16:14:27 +0000",16312,-1436,-424,73,95,136,0,1
"2017-10-15 16:14:27 +0000",16660,-1604,-432,103,35,56,0,1
"2017-10-15 16:14:27 +0000",16376,-1428,-324,75,55,14,0,1
"2017-10-15 16:14:27 +0000",16484,-1804,-308,82,89,220,0,1
"2017-10-15 16:14:27 +0000",16400,-1648,-196,144,86,192,0,1
"2017-10-15 16:14:27 +0000",16668,-1796,16,300,86,145,0,1
"2017-10-15 16:14:27 +0000",16008,-376,144,630,5,220,0,1
"2017-10-15 16:14:27 +0000",16496,688,908,486,9,73,0,1
"2017-10-15 16:14:27 +0000",16388,988,1084,-246,-5,94,0,1
"2017-10-15 16:14:28 +0000",16232,-952,248,-573,-78,71,0,1
"2017-10-15 16:14:28 +0000",16416,-2836,-908,-529,-92,39,0,1
"2017-10-15 16:14:28 +0000",16088,-3712,-1256,-139,-75,49,0,1
"2017-10-15 16:14:28 +0000",16592,-2820,-884,103,45,45,0,1
"2017-10-15 16:14:28 +0000",16436,-1960,-388,123,105,30,0,1
"2017-10-15 16:14:28 +0000",16424,-1428,88,87,55,218,0,1
"2017-10-15 16:14:28 +0000",16476,-1340,-8,44,36,188,0,1
"2017-10-15 16:14:28 +0000",16424,-1344,-164,5,44,175,0,1
"2017-10-15 16:14:28 +0000",16508,-1420,260,19,42,252,0,1
"2017-10-15 16:14:29 +0000",16636,-1604,40,51,47,248,0,1
"2017-10-15 16:14:29 +0000",16496,-1348,80,28,14,252,0,1
"2017-10-15 16:14:29 +0000",16600,-1560,244,45,41,239,0,1
"2017-10-15 16:14:29 +0000",16380,-1188,168,30,32,230,0,1
"2017-10-15 16:14:29 +0000",16648,-1416,72,-9,18,241,0,1
"2017-10-15 16:14:29 +0000",16408,-1472,168,9,43,252,0,1
"2017-10-15 16:14:29 +0000",16500,-1328,288,44,22,252,0,1
"2017-10-15 16:14:29 +0000",16444,-1196,356,43,25,7,0,1
"2017-10-15 16:14:29 +0000",16424,-1196,388,2,2,255,0,1
"2017-10-15 16:14:29 +0000",16348,-1300,236,31,8,255,0,1
"2017-10-15 16:14:30 +0000",16620,-1172,164,16,-17,23,0,1
"2017-10-15 16:14:30 +0000",16428,-1584,-44,-7,-3,24,0,1
"2017-10-15 16:14:30 +0000",16424,-1432,4,19,12,8,0,1
"2017-10-15 16:14:30 +0000",16472,-1348,300,27,26,246,0,1
"2017-10-15 16:14:30 +0000",16492,-1324,80,20,9,6,0,1
"2017-10-15 16:14:30 +0000",16588,-1476,56,20,-3,4,0,1
"2017-10-15 16:14:30 +0000",16408,-1244,120,31,0,3,0,1
"2017-10-15 16:14:30 +0000",16648,-1392,112,9,13,4,0,1
"2017-10-15 16:14:30 +0000",16236,-1336,180,33,17,14,0,1
"2017-10-15 16:14:31 +0000",16520,-1416,156,13,8,255,0,1
"2017-10-15 16:14:31 +0000",16440,-1428,132,27,17,251,0,1
"2017-10-15 16:14:31 +0000",16532,-1380,180,11,8,8,0,1
"2017-10-15 16:14:31 +0000",16472,-1368,140,21,21,1,0,1
"2017-10-15 16:14:31 +0000",16500,-1552,-16,1,39,243,0,1
"2017-10-15 16:14:31 +0000",16316,-1440,300,41,46,242,0,1
"2017-10-15 16:14:31 +0000",16440,-1252,456,-4,18,10,0,1
"2017-10-15 16:14:31 +0000",16444,-1384,120,12,7,5,0,1
"2017-10-15 16:14:31 +0000",16448,-1348,252,21,8,4,0,1
"2017-10-15 16:14:31 +0000",16324,-1468,192,4,6,13,0,1
"2017-10-15 16:14:32 +0000",16660,-1540,132,34,5,15,0,1
"2017-10-15 16:14:32 +0000",16252,-1168,116,27,13,6,0,1
"2017-10-15 16:14:32 +0000",16492,-1420,332,21,19,245,0,1
"2017-10-15 16:14:32 +0000",16412,-1284,116,14,6,243,0,1
"2017-10-15 16:14:32 +0000",16452,-1364,120,3,3,246,0,1
"2017-10-15 16:14:32 +0000",16632,-1504,124,-3,6,231,0,1
"2017-10-15 16:14:32 +0000",16424,-1420,136,29,15,1,0,1
"2017-10-15 16:14:32 +0000",16500,-1388,144,22,19,6,0,1
"2017-10-15 16:14:32 +0000",16460,-1208,220,29,25,254,0,1
"2017-10-15 16:14:32 +0000",16408,-1412,200,18,6,251,0,1
"2017-10-15 16:14:33 +0000",16380,-1496,84,10,18,16,0,1
"2017-10-15 16:14:33 +0000",16520,-1380,184,40,10,7,0,1
"2017-10-15 16:14:33 +0000",16548,-1124,168,25,16,4,0,1
"2017-10-15 16:14:33 +0000",16460,-1384,180,26,20,11,0,1
"2017-10-15 16:14:33 +0000",16504,-1396,208,26,28,9,0,1
"2017-10-15 16:14:33 +0000",16496,-1444,256,27,22,9,0,1
"2017-10-15 16:14:33 +0000",16432,-1464,216,23,18,6,0,1
"2017-10-15 16:14:33 +0000",16492,-1356,220,25,18,1,0,1
"2017-10-15 16:14:33 +0000",16388,-1472,216,22,21,0,0,1
"2017-10-15 16:14:34 +0000",16456,-1412,256,34,21,255,0,1
"2017-10-15 16:14:34 +0000",16480,-1432,192,21,20,248,0,1
"2017-10-15 16:14:34 +0000",16444,-1348,364,27,22,247,0,1
"2017-10-15 16:14:34 +0000",16428,-1352,300,16,18,249,0,1
"2017-10-15 16:14:34 +0000",16488,-1348,276,27,18,250,0,1
"2017-10-15 16:14:34 +0000",16440,-1308,472,20,13,2,0,1
"2017-10-15 16:14:34 +0000",16400,-1300,336,20,13,9,0,1
"2017-10-15 16:14:34 +0000",16424,-1416,248,22,7,6,0,1
"2017-10-15 16:14:34 +0000",16452,-1348,180,22,11,7,0,1
"2017-10-15 16:14:34 +0000",16500,-1408,316,18,10,4,0,1
"2017-10-15 16:14:35 +0000",16500,-1348,368,20,12,4,0,1
"2017-10-15 16:14:35 +0000",16396,-1332,288,17,4,2,0,1
